Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Collection
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,4X-Large,COLOUR,Overview,,,B081BNRP4B,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/91eSJLTpx+L._AC_SL1500_.jpg,180,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,3X-Large,COLOUR,Bellflower Blue,,,B099C2GH4K,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/61OwrdvxD4L._AC_SL1500_.jpg,181,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Medium,COLOUR,Spinelle,,,B0BZZSYXDP,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/61jXl8MR6XL._AC_SL1500_.jpg,182,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Medium,COLOUR,Sinople,,,B08QDSKG13,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/811Pl3PysSL._AC_SL1500_.jpg,183,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Medium,COLOUR,Silver/Grey Chine,,,B01DJOUPRG,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/71DcssliicL._AC_SL1500_.jpg,184,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Medium,COLOUR,Sequoia,,,B0C115QBKX,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/91Bw5HUkuML._AC_SL1500_.jpg,185,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Medium,COLOUR,Rill Light Blue,,,B019Q06D8W,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/81twY5ngL4L._AC_SL1500_.jpg,186,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Medium,COLOUR,Red,,,B010ND0WCO,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/51hOt9C4VGL._AC_SL1080_.jpg,187,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,3X-Large,COLOUR,Seaside,,,B099BF4228,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/61h1ZTM5dIL._AC_SL1080_.jpg,188,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,4X-Large,COLOUR,Ash,,,B09TFW4B32,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/518khDzXE-L._AC_SL1080_.jpg,189,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,4X-Large,COLOUR,White,,,B01MCWFK2P,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/41WwxsjWHJL._AC_SL1080_.jpg,190,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,4X-Large,COLOUR,Gelato,,,B0CHGS2RL3,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/31cupdJO8fL._AC_SL1080_.jpg,191,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,4X-Large,COLOUR,Calathea,,,B0BZZVF9ST,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/61hPlTs+3nL._AC_SL1080_.jpg,192,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,4X-Large,COLOUR,Reseda Pink,,,B0B6WV82V6,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/61FMfkB7njL._AC_SL1080_.jpg,193,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,4X-Large,COLOUR,Hilo,,,B0BZZWCQL6,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/917uhXo1ljL._AC_SL1500_.jpg,194,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,4X-Large,COLOUR,Fluorine Green,,,B09TFTRHX9,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/71YqZFDGSYL._AC_SL1500_.jpg,195,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Medium,COLOUR,Pitch Chine,,,B0CHH11QF6,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/71JKXRUPNnL._AC_SL1500_.jpg,196,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Medium,COLOUR,Pistil,,,B0BZZTP1CW,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/81Lc05DpAlL._AC_SL1500_.jpg,197,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Medium,COLOUR,Peppermint,,,B0CHGVK6VM,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/61jXIUwMgIL._AC_SL1080_.jpg,198,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Medium,COLOUR,Overview,,,B081BNY9SZ,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/71Tst79rRKL._AC_SL1080_.jpg,199,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Small,COLOUR,Waterlily,,,B0B6Y345C7,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/51JeqYj5zcL._AC_SL1080_.jpg,200,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,4X-Large,COLOUR,Vine Chine,,,B081BNCM1D,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/51VDUliXw+L._AC_SL1080_.jpg,201,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,4X-Large,COLOUR,Viennese,,,B0779PK8YP,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/51zScuoG+YL._AC_SL1080_.jpg,202,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Medium,COLOUR,Hilo,,,B0BZZTD5HD,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/71Xbwal19kL._AC_SL1080_.jpg,203,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Medium,COLOUR,Fluorine Green,,,B09TFWQ2XK,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/81P0RbmLqGL._AC_SL1500_.jpg,204,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,X-Large,COLOUR,Appalachan Green,,,B010ND09JU,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/81RyP-nwtGL._AC_SL1500_.jpg,205,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Medium,COLOUR,Yellow,,,B0779PK8Y8,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/81dIP3DdjFL._AC_SL1500_.jpg,206,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,X-Large,COLOUR,Argentine Blue,,,B09TFWHCSM,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/5191ueRXUBL._AC_SL1200_.jpg,207,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,X-Large,COLOUR,Bardane,,,B0BZZV43Z6,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/91uYUhgzERL._AC_SL1500_.jpg,208,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Medium,COLOUR,Gelato,,,B0CHGJZD7S,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/81RKKRYMM1L._AC_SL1488_.jpg,209,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,X-Large,COLOUR,Black,,,B010ND06YI,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/71IsBoJYxPL._AC_SL1340_.jpg,210,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,X-Large,COLOUR,Bleu Indigo Clair,,,B0BZZW1VMZ,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/71D2QCRiJFL._AC_SL1364_.jpg,211,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,X-Large,COLOUR,Bonnie,,,B0CHGGLB1L,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/91n+QjZus7L._AC_SL1500_.jpg,212,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,X-Large,COLOUR,Bordeaux,,,B019Q063CI,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/81rqF0BI04L._AC_SL1500_.jpg,213,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,X-Large,COLOUR,Cina,,,B0CHGVGXF2,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/81jfBD8+7eL._AC_SL1500_.jpg,214,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,X-Large,COLOUR,Cobalt,,,B0BZZWVTX9,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/81PzeaXmnTL._AC_SL1500_.jpg,215,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,X-Large,COLOUR,Cornsilk,,,B0CHGDFBSJ,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/91v8wvJMiwL._AC_SL1500_.jpg,216,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,4X-Large,COLOUR,Celosia,,,B09TFVKHKS,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/91Ftxy40IUL._AC_SL1500_.jpg,217,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,4X-Large,COLOUR,Azure Blue,,,B08QDMVWQC,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/81nHgzHgDhL._AC_SL1500_.jpg,218,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,4X-Large,COLOUR,Heather Wicker,,,B0B6XZMD2M,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/81KkiHQI4GL._AC_SL1500_.jpg,219,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,4X-Large,COLOUR,Raffia Matting,,,B09TFTWVMS,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/81TszvG8m3L._AC_SL1500_.jpg,220,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Medium,COLOUR,Calathea,,,B0BZZVTN64,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/81zBY1fFzcL._AC_SL1500_.jpg,221,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Medium,COLOUR,White,,,B010NCX1K0,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/81oEu9c4YbL._AC_SL1500_.jpg,222,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Medium,COLOUR,Vine Chine,,,B081BNTFQQ,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/81FT-ebUqRL._AC_SL1500_.jpg,223,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Medium,COLOUR,Viennese,,,B0779NXLFG,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/919m0samMJL._AC_SL1500_.jpg,224,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,4X-Large,COLOUR,Liamone,,,B0B6WY7M4N,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/91p6xtq1VUL._AC_SL1500_.jpg,225,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,4X-Large,COLOUR,Sunrise,,,B0BZZTYRRN,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/81xE5TJ-UVL._AC_SL1500_.jpg,226,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,4X-Large,COLOUR,Littoral,,,B0B6WXW668,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/91u2Okv2xzL._AC_SL1500_.jpg,227,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Medium,COLOUR,Gange Blue,,,B09TFWQYBB,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/81pN0vx-6SL._AC_SL1478_.jpg,228,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Large,COLOUR,Kingdom,,,B0B6WXPNBV,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/91FSK6DOGBL._AC_SL1500_.jpg,229,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Large,COLOUR,Ladigue,,,B0CHGMCNSN,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/91AiVgSjJQL._AC_SL1500_.jpg,230,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Large,COLOUR,Lion,,,B0CHGGQ46H,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/81AgZwV9uLL._AC_SL1500_.jpg,231,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Large,COLOUR,Marina,,,B09TFST7HD,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/91x7NpE6WLL._AC_SL1500_.jpg,232,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Large,COLOUR,Mauveglow,,,B0CHGRT5ZH,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/A1EDyacoWgL._AC_SL1500_.jpg,233,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Large,COLOUR,Navy Blue,,,B010ND0X5U,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/915Whmhxl+L._AC_SL1500_.jpg,234,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,4X-Large,COLOUR,Cloud Blue,,,B099BP1N72,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/71C3cm+4GUL._AC_SL1368_.jpg,235,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Large,COLOUR,Eclipse Jasper,,,B081BNTFP7,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/81Io7q-cUQL._AC_SL1500_.jpg,236,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Large,COLOUR,Flamingo Pink,,,B019Q06GFW,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/81MuxBHd9vL._AC_SL1500_.jpg,237,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Large,COLOUR,Heather Cove,,,B0CHGCKXYR,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/81aGN68MfGL._AC_SL1500_.jpg,238,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Large,COLOUR,Hydro,,,B0CHGSMXXL,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/91v-7bkwwML._AC_SL1500_.jpg,239,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Medium,COLOUR,Regal Purple,,,B08QDQLJKV,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/91RlLbig-xL._AC_SL1500_.jpg,240,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Legacy-Classic-Pique-Sleeve-B0CZ5DTB87,Lacoste Men's Slim Fit L12.12 Short Sleeve Pique Polo Shirt,,,,,TRUE,SIZE,Medium,COLOUR,Dark Indigo Blue,,,B01HFC4MTK,0,shopify,100,deny,manual,54.99,54.99,TRUE,TRUE,,https://m.media-amazon.com/images/I/51e5m+AkQ5L._AC_SL1080_.jpg,241,,FALSE,,,,,,,,,,,,,,,,,,,,active,
